time,value
2017-03-27 18:54:00,1021.5
2017-03-27 18:55:00,1021.5
2017-03-27 18:55:00,1021.4
2017-03-27 18:56:00,1021.4
2017-03-27 18:57:00,1021.4
2017-03-27 18:58:00,1021.6
2017-03-27 18:59:00,1021.4
2017-03-27 18:59:00,1021.5
2017-03-27 19:00:00,1021.5
2017-03-27 19:01:00,1021.4
2017-03-27 19:03:00,1021.5
2017-03-27 19:03:00,1021.3
2017-03-27 19:04:00,1021.5
2017-03-27 19:05:00,1021.4
2017-03-27 19:06:00,1021.5
2017-03-27 19:08:00,1021.4
2017-03-27 19:10:00,1021.3
2017-03-27 19:12:00,1021.4
2017-03-27 19:12:00,1021.3
2017-03-27 19:13:00,1021.2
2017-03-27 19:14:00,1021.3
2017-03-27 19:15:00,1021.3
2017-03-27 19:18:00,1021.3
2017-03-27 19:19:00,1021.2
2017-03-27 19:19:00,1021.3
2017-03-27 19:20:00,1021.2
2017-03-27 19:21:00,1021.1
2017-03-27 19:25:00,1021.2
2017-03-27 19:25:00,1021.3
2017-03-27 19:26:00,1021
2017-03-27 19:27:00,1021
2017-03-27 19:27:00,1021.3
2017-03-27 19:28:00,1021
2017-03-27 19:29:00,1021.2
2017-03-27 19:30:00,1021
2017-03-27 19:31:00,1021
2017-03-27 19:31:00,1021.2
2017-03-27 19:33:00,1021
2017-03-27 19:34:00,1021
2017-03-27 19:35:00,1021.2
2017-03-27 19:35:00,1021.3
2017-03-27 19:36:00,1021.2
2017-03-27 19:37:00,1021
2017-03-27 19:38:00,1021
2017-03-27 19:40:00,1021.2
2017-03-27 19:40:00,1021
2017-03-27 19:41:00,1021.1
2017-03-27 19:42:00,1021.2
2017-03-27 19:44:00,1021.2
2017-03-27 19:44:00,1021.1
2017-03-27 19:45:00,1021.2
2017-03-27 19:46:00,1021.1
2017-03-27 19:47:00,1021.1
2017-03-27 19:47:00,1021.2
2017-03-27 19:49:00,1021.3
2017-03-27 19:50:00,1021.1
2017-03-27 19:51:00,1021.2
2017-03-27 19:51:00,1021.1
2017-03-27 19:53:00,1021.2
2017-03-27 19:54:00,1021.1
2017-03-27 19:58:00,1021.3
2017-03-27 19:58:00,1021.2
2017-03-27 19:59:00,1021.1
2017-03-27 20:00:00,1021.1
2017-03-27 20:03:00,1021.1
2017-03-27 20:03:00,1021.3
2017-03-27 20:04:00,1021
2017-03-27 20:05:00,1021.2
2017-03-27 20:08:00,1021.2
2017-03-27 20:09:00,1021
2017-03-27 20:10:00,1021.1
2017-03-27 20:11:00,1021
2017-03-27 20:11:00,1021.2
2017-03-27 20:12:00,1021
2017-03-27 20:13:00,1021.2
2017-03-27 20:14:00,1021.2
2017-03-27 20:15:00,1021.1
2017-03-27 20:15:00,1021
2017-03-27 20:20:00,1021
2017-03-27 20:20:00,1021.2
2017-03-27 20:21:00,1021.1
2017-03-27 20:22:00,1020.9
2017-03-27 20:23:00,1021
2017-03-27 20:23:00,1020.9
2017-03-27 20:24:00,1021
2017-03-27 20:25:00,1021
2017-03-27 20:26:00,1021.1
2017-03-27 20:28:00,1021
2017-03-27 20:28:00,1021.1
2017-03-27 20:33:00,1021.1
2017-03-27 20:33:00,1021.2
2017-03-27 20:35:00,1021
2017-03-27 20:35:00,1021.1
2017-03-27 20:36:00,1021
2017-03-27 20:37:00,1021.2
2017-03-27 20:38:00,1021.1
2017-03-27 20:40:00,1021
2017-03-27 20:40:00,1021.2
2017-03-27 20:41:00,1021.2
2017-03-27 20:42:00,1021
2017-03-27 20:43:00,1021
2017-03-27 20:43:00,1021.2
2017-03-27 20:44:00,1021.1
2017-03-27 20:46:00,1021
2017-03-27 20:47:00,1021
2017-03-27 20:47:00,1021.1
2017-03-27 20:48:00,1020.9
2017-03-27 20:51:00,1021
2017-03-27 20:52:00,1020.9
2017-03-27 20:53:00,1021
2017-03-27 20:54:00,1020.9
2017-03-27 20:56:00,1021
2017-03-27 20:56:00,1021.1
2017-03-27 20:57:00,1020.9
2017-03-27 20:58:00,1021
2017-03-27 21:02:00,1021
2017-03-27 21:02:00,1021.1
2017-03-27 21:03:00,1021.1
2017-03-27 21:03:00,1021
2017-03-27 21:04:00,1020.9
2017-03-27 21:05:00,1021
2017-03-27 21:07:00,1020.9
2017-03-27 21:07:00,1021.1
2017-03-27 21:08:00,1021
2017-03-27 21:10:00,1021.1
2017-03-27 21:11:00,1020.9
2017-03-27 21:11:00,1021
2017-03-27 21:17:00,1021
2017-03-27 21:17:00,1021.1
2017-03-27 21:19:00,1021.1
2017-03-27 21:20:00,1020.8
2017-03-27 21:21:00,1021.1
2017-03-27 21:22:00,1021
2017-03-27 21:23:00,1021.1
2017-03-27 21:23:00,1021
2017-03-27 21:24:00,1021.1
2017-03-27 21:26:00,1021
2017-03-27 21:27:00,1020.8
2017-03-27 21:27:00,1021.1
2017-03-27 21:28:00,1021
2017-03-27 21:31:00,1021
2017-03-27 21:31:00,1021.2
2017-03-27 21:31:00,1021.1
2017-03-27 21:33:00,1021
2017-03-27 21:34:00,1021.2
2017-03-27 21:35:00,1021.2
2017-03-27 21:35:00,1020.9
2017-03-27 21:36:00,1021.2
2017-03-27 21:37:00,1021.1
2017-03-27 21:38:00,1021.3
2017-03-27 21:39:00,1021.1
2017-03-27 21:39:00,1021.2
2017-03-27 21:41:00,1021.3
2017-03-27 21:42:00,1021.2
2017-03-27 21:43:00,1021
2017-03-27 21:43:00,1021.1
2017-03-27 21:44:00,1021.1
2017-03-27 21:45:00,1021.2
2017-03-27 21:46:00,1021
2017-03-27 21:47:00,1021.3
2017-03-27 21:47:00,1021.2
2017-03-27 21:48:00,1021.3
2017-03-27 21:49:00,1021.2
2017-03-27 21:51:00,1021.1
2017-03-27 21:51:00,1021.3
2017-03-27 21:52:00,1021.1
2017-03-27 21:53:00,1021.3
2017-03-27 21:54:00,1021.2
2017-03-27 21:55:00,1021.3
2017-03-27 21:55:00,1021.2
2017-03-27 21:59:00,1021.3
2017-03-27 21:59:00,1021.2
2017-03-27 22:00:00,1021.2
2017-03-27 22:01:00,1021.5
2017-03-27 22:02:00,1021.4
2017-03-27 22:03:00,1021.1
2017-03-27 22:03:00,1021.4
2017-03-27 22:04:00,1021.3
2017-03-27 22:05:00,1021.2
2017-03-27 22:06:00,1021.5
2017-03-27 22:07:00,1021.5
2017-03-27 22:07:00,1021.3
2017-03-27 22:08:00,1021.4
2017-03-27 22:09:00,1021.3
2017-03-27 22:11:00,1021.5
2017-03-27 22:11:00,1021.4
2017-03-27 22:12:00,1021.4
2017-03-27 22:13:00,1021.3
2017-03-27 22:14:00,1021.3
2017-03-27 22:15:00,1021.4
2017-03-27 22:15:00,1021.3
2017-03-27 22:16:00,1021.4
2017-03-27 22:17:00,1021.5
2017-03-27 22:18:00,1021.5
2017-03-27 22:19:00,1021.3
2017-03-27 22:21:00,1021.3
2017-03-27 22:22:00,1021.4
2017-03-27 22:23:00,1021.4
2017-03-27 22:23:00,1021.6
2017-03-27 22:24:00,1021.5
2017-03-27 22:25:00,1021.3
2017-03-27 22:26:00,1021.5
2017-03-27 22:27:00,1021.6
2017-03-27 22:27:00,1021.4
2017-03-27 22:32:00,1021.4
2017-03-27 22:32:00,1021.5
2017-03-27 22:33:00,1021.4
2017-03-27 22:34:00,1021.5
2017-03-27 22:35:00,1021.4
2017-03-27 22:35:00,1021.5
2017-03-27 22:36:00,1021.6
2017-03-27 22:38:00,1021.5
2017-03-27 22:40:00,1021.6
2017-03-27 22:40:00,1021.5
2017-03-27 22:42:00,1021.5
2017-03-27 22:43:00,1021.5
2017-03-27 22:43:00,1021.3
2017-03-27 22:44:00,1021.5
2017-03-27 22:45:00,1021.6
2017-03-27 22:46:00,1021.7
2017-03-27 22:49:00,1021.5
2017-03-27 22:49:00,1021.7
2017-03-27 22:50:00,1021.6
2017-03-27 22:52:00,1021.6
2017-03-27 22:52:00,1021.7
2017-03-27 22:53:00,1021.8
2017-03-27 22:54:00,1021.7
2017-03-27 22:56:00,1021.7
2017-03-27 22:56:00,1021.6
2017-03-27 22:57:00,1021.8
2017-03-27 22:58:00,1021.7
2017-03-27 23:04:00,1021.7
2017-03-27 23:04:00,1021.6
2017-03-27 23:04:00,1021.5
2017-03-27 23:05:00,1021.5
2017-03-27 23:06:00,1021.5
2017-03-27 23:07:00,1021.5
2017-03-27 23:07:00,1021.6
2017-03-27 23:08:00,1021.5
2017-03-27 23:09:00,1021.7
2017-03-27 23:10:00,1021.6
2017-03-27 23:12:00,1021.5
2017-03-27 23:12:00,1021.4
2017-03-27 23:17:00,1021.6
2017-03-27 23:18:00,1021.4
2017-03-27 23:19:00,1021.6
2017-03-27 23:19:00,1021.5
2017-03-27 23:20:00,1021.4
2017-03-27 23:21:00,1021.5
2017-03-27 23:22:00,1021.7
2017-03-27 23:23:00,1021.5
2017-03-27 23:23:00,1021.6
2017-03-27 23:25:00,1021.5
2017-03-27 23:26:00,1021.4
2017-03-27 23:27:00,1021.6
2017-03-27 23:27:00,1021.5
2017-03-27 23:28:00,1021.6
2017-03-27 23:29:00,1021.5
2017-03-27 23:30:00,1021.6
2017-03-27 23:31:00,1021.6
2017-03-27 23:31:00,1021.7
2017-03-27 23:32:00,1021.5
2017-03-27 23:33:00,1021.6
2017-03-27 23:35:00,1021.5
2017-03-27 23:35:00,1021.3
2017-03-27 23:36:00,1021.6
2017-03-27 23:37:00,1021.7
2017-03-27 23:38:00,1021.6
2017-03-27 23:39:00,1021.6
2017-03-27 23:39:00,1021.4
2017-03-27 23:40:00,1021.6
2017-03-27 23:41:00,1021.5
2017-03-27 23:43:00,1021.6
2017-03-27 23:44:00,1021.4
2017-03-27 23:45:00,1021.6
2017-03-27 23:46:00,1021.6
2017-03-27 23:48:00,1021.5
2017-03-27 23:48:00,1021.6
2017-03-27 23:50:00,1021.6
2017-03-27 23:51:00,1021.6
2017-03-27 23:51:00,1021.5
2017-03-27 23:52:00,1021.6
2017-03-27 23:57:00,1021.5
2017-03-27 23:57:00,1021.6
2017-03-28 00:00:00,1021.5
2017-03-28 00:01:00,1021.4
2017-03-28 00:02:00,1021.5
2017-03-28 00:04:00,1021.5
2017-03-28 00:04:00,1021.4
2017-03-28 00:06:00,1021.5
2017-03-28 00:07:00,1021.6
2017-03-28 00:07:00,1021.5
2017-03-28 00:08:00,1021.5
2017-03-28 00:09:00,1021.5
2017-03-28 00:11:00,1021.5
2017-03-28 00:11:00,1021.4
2017-03-28 00:13:00,1021.6
2017-03-28 00:14:00,1021.4
2017-03-28 00:15:00,1021.4
2017-03-28 00:15:00,1021.5
2017-03-28 00:16:00,1021.6
2017-03-28 00:17:00,1021.5
2017-03-28 00:18:00,1021.4
2017-03-28 00:19:00,1021.5
2017-03-28 00:19:00,1021.4
2017-03-28 00:21:00,1021.4
2017-03-28 00:22:00,1021.5
2017-03-28 00:24:00,1021.5
2017-03-28 00:25:00,1021.4
2017-03-28 00:26:00,1021.3
2017-03-28 00:27:00,1021.4
2017-03-28 00:27:00,1021.5
2017-03-28 00:28:00,1021.4
2017-03-28 00:29:00,1021.3
2017-03-28 00:30:00,1021.5
2017-03-28 00:31:00,1021.3
2017-03-28 00:31:00,1021.2
2017-03-28 00:32:00,1021.5
2017-03-28 00:33:00,1021.3
2017-03-28 00:34:00,1021.3
2017-03-28 00:35:00,1021.4
2017-03-28 00:38:00,1021.4
2017-03-28 00:38:00,1021.3
2017-03-28 00:39:00,1021.3
2017-03-28 00:39:00,1021.4
2017-03-28 00:40:00,1021.3
2017-03-28 00:41:00,1021.3
2017-03-28 00:44:00,1021.3
2017-03-28 00:44:00,1021.4
2017-03-28 00:45:00,1021.5
2017-03-28 00:46:00,1021.3
2017-03-28 00:47:00,1021.3
2017-03-28 00:49:00,1021.3
2017-03-28 00:50:00,1021.3
2017-03-28 00:51:00,1021.3
2017-03-28 00:52:00,1021.4
2017-03-28 00:54:00,1021.1
2017-03-28 00:55:00,1021.3
2017-03-28 00:57:00,1021.1
2017-03-28 00:58:00,1021.2
2017-03-28 00:59:00,1021.3
2017-03-28 00:59:00,1021.1
2017-03-28 01:00:00,1021.2
2017-03-28 01:01:00,1021.5
2017-03-28 01:02:00,1021.2
2017-03-28 01:05:00,1021.2
2017-03-28 01:05:00,1021.3
2017-03-28 01:06:00,1021.2
2017-03-28 01:07:00,1021.3
2017-03-28 01:07:00,1021.2
2017-03-28 01:09:00,1021.3
2017-03-28 01:10:00,1021.4
2017-03-28 01:11:00,1021.3
2017-03-28 01:11:00,1021.4
2017-03-28 01:12:00,1021.2
2017-03-28 01:13:00,1021.3
2017-03-28 01:15:00,1021.4
2017-03-28 01:15:00,1021.3
2017-03-28 01:17:00,1021.2
2017-03-28 01:19:00,1021.2
2017-03-28 01:19:00,1021.3
2017-03-28 01:21:00,1021.2
2017-03-28 01:22:00,1021.1
2017-03-28 01:23:00,1021.3
2017-03-28 01:23:00,1021.2
2017-03-28 01:25:00,1021.1
2017-03-28 01:26:00,1021.4
2017-03-28 01:27:00,1021.2
2017-03-28 01:27:00,1021.3
2017-03-28 01:28:00,1021.2
2017-03-28 01:29:00,1021.3
2017-03-28 01:30:00,1021.1
2017-03-28 01:31:00,1021.2
2017-03-28 01:31:00,1021.3
2017-03-28 01:33:00,1021.2
2017-03-28 01:34:00,1021.3
2017-03-28 01:35:00,1021.1
2017-03-28 01:35:00,1021.3
2017-03-28 01:36:00,1021.2
2017-03-28 01:39:00,1021.2
2017-03-28 01:39:00,1021.3
2017-03-28 01:39:00,1021.4
2017-03-28 01:40:00,1021.2
2017-03-28 01:41:00,1021.3
2017-03-28 01:42:00,1021.2
2017-03-28 01:43:00,1021.3
2017-03-28 01:43:00,1021.4
2017-03-28 01:44:00,1021.3
2017-03-28 01:45:00,1021.3
2017-03-28 01:46:00,1021.2
2017-03-28 01:47:00,1021.2
2017-03-28 01:47:00,1021.3
2017-03-28 01:48:00,1021.3
2017-03-28 01:49:00,1021.4
2017-03-28 01:50:00,1021.5
2017-03-28 01:51:00,1021.3
2017-03-28 01:51:00,1021.2
2017-03-28 01:52:00,1021.4
2017-03-28 01:53:00,1021.2
2017-03-28 01:54:00,1021.4
2017-03-28 01:55:00,1021.3
2017-03-28 01:55:00,1021.2
2017-03-28 01:56:00,1021.3
2017-03-28 01:57:00,1021.3
2017-03-28 01:58:00,1021.3
2017-03-28 01:59:00,1021.3
2017-03-28 02:00:00,1021.2
2017-03-28 02:01:00,1021.4
2017-03-28 02:02:00,1021.2
2017-03-28 02:03:00,1021.3
2017-03-28 02:03:00,1021.4
2017-03-28 02:04:00,1021.3
2017-03-28 02:05:00,1021.4
2017-03-28 02:06:00,1021.3
2017-03-28 02:07:00,1021.3
2017-03-28 02:08:00,1021.4
2017-03-28 02:09:00,1021.4
2017-03-28 02:10:00,1021.4
2017-03-28 02:11:00,1021.3
2017-03-28 02:11:00,1021.2
2017-03-28 02:12:00,1021.3
2017-03-28 02:13:00,1021.1
2017-03-28 02:14:00,1021.4
2017-03-28 02:15:00,1021.3
2017-03-28 02:16:00,1021.3
2017-03-28 02:17:00,1021.2
2017-03-28 02:18:00,1021.3
2017-03-28 02:19:00,1021.3
2017-03-28 02:19:00,1021.2
2017-03-28 02:20:00,1021.3
2017-03-28 02:21:00,1021.2
2017-03-28 02:22:00,1021.3
2017-03-28 02:23:00,1021.2
2017-03-28 02:23:00,1021
2017-03-28 02:24:00,1021.1
2017-03-28 02:25:00,1021.1
2017-03-28 02:26:00,1021.1
2017-03-28 02:27:00,1021.1
2017-03-28 02:27:00,1021.2
2017-03-28 02:28:00,1020.9
2017-03-28 02:29:00,1021.1
2017-03-28 02:31:00,1021.2
2017-03-28 02:31:00,1021
2017-03-28 02:34:00,1021
2017-03-28 02:34:00,1021.1
2017-03-28 02:35:00,1021.1
2017-03-28 02:35:00,1021
2017-03-28 02:36:00,1021.1
2017-03-28 02:38:00,1021
2017-03-28 02:39:00,1021
2017-03-28 02:39:00,1021.1
2017-03-28 02:41:00,1021
2017-03-28 02:42:00,1021.2
2017-03-28 02:44:00,1021.1
2017-03-28 02:44:00,1021
2017-03-28 02:47:00,1021
2017-03-28 02:47:00,1021.1
2017-03-28 02:49:00,1021.2
2017-03-28 02:50:00,1021.1
2017-03-28 02:51:00,1021.2
2017-03-28 02:51:00,1021
2017-03-28 02:53:00,1021.1
2017-03-28 02:55:00,1020.9
2017-03-28 02:55:00,1021.1
2017-03-28 02:56:00,1020.9
2017-03-28 02:58:00,1021
2017-03-28 03:03:00,1021
2017-03-28 03:03:00,1020.9
2017-03-28 03:04:00,1021.1
2017-03-28 03:05:00,1020.9
2017-03-28 03:08:00,1021
2017-03-28 03:08:00,1020.9
2017-03-28 03:10:00,1021
2017-03-28 03:12:00,1021
2017-03-28 03:12:00,1020.9
2017-03-28 03:13:00,1021
2017-03-28 03:15:00,1021
2017-03-28 03:15:00,1020.8
2017-03-28 03:17:00,1021
2017-03-28 03:18:00,1020.9
2017-03-28 03:19:00,1021
2017-03-28 03:19:00,1021.1
2017-03-28 03:24:00,1020.9
2017-03-28 03:24:00,1020.8
2017-03-28 03:25:00,1020.9
2017-03-28 03:26:00,1020.9
2017-03-28 03:27:00,1020.8
2017-03-28 03:27:00,1020.9
2017-03-28 03:28:00,1020.9
2017-03-28 03:29:00,1021.1
2017-03-28 03:30:00,1020.9
2017-03-28 03:31:00,1020.8
2017-03-28 03:32:00,1021
2017-03-28 03:33:00,1020.8
2017-03-28 03:34:00,1020.6
2017-03-28 03:35:00,1021
2017-03-28 03:35:00,1020.9
2017-03-28 03:36:00,1020.7
2017-03-28 03:37:00,1020.9
2017-03-28 03:38:00,1021
2017-03-28 03:39:00,1020.8
2017-03-28 03:39:00,1020.6
2017-03-28 03:40:00,1020.7
2017-03-28 03:41:00,1020.9
2017-03-28 03:42:00,1020.7
2017-03-28 03:43:00,1020.9
2017-03-28 03:43:00,1020.8
2017-03-28 03:44:00,1021
2017-03-28 03:45:00,1020.9
2017-03-28 03:46:00,1020.8
2017-03-28 03:47:00,1020.7
2017-03-28 03:47:00,1020.8
2017-03-28 03:48:00,1020.8
2017-03-28 03:49:00,1020.9
2017-03-28 03:50:00,1020.9
2017-03-28 03:51:00,1020.9
2017-03-28 03:51:00,1020.8
2017-03-28 03:52:00,1020.8
2017-03-28 03:53:00,1020.9
2017-03-28 03:54:00,1020.8
2017-03-28 03:55:00,1020.8
2017-03-28 03:56:00,1020.8
2017-03-28 03:57:00,1020.9
2017-03-28 03:58:00,1020.7
2017-03-28 03:59:00,1020.5
2017-03-28 03:59:00,1020.8
2017-03-28 04:00:00,1020.8
2017-03-28 04:01:00,1020.8
2017-03-28 04:02:00,1020.8
2017-03-28 04:03:00,1020.7
2017-03-28 04:03:00,1020.8
2017-03-28 04:04:00,1020.7
2017-03-28 04:05:00,1020.9
2017-03-28 04:06:00,1020.7
2017-03-28 04:07:00,1020.8
2017-03-28 04:07:00,1020.6
2017-03-28 04:08:00,1020.8
2017-03-28 04:09:00,1020.9
2017-03-28 04:11:00,1020.9
2017-03-28 04:11:00,1020.8
2017-03-28 04:12:00,1020.8
2017-03-28 04:13:00,1020.8
2017-03-28 04:14:00,1020.9
2017-03-28 04:15:00,1020.8
2017-03-28 04:16:00,1020.8
2017-03-28 04:17:00,1021
2017-03-28 04:18:00,1020.8
2017-03-28 04:20:00,1020.8
2017-03-28 04:20:00,1020.9
2017-03-28 04:21:00,1020.8
2017-03-28 04:22:00,1020.9
2017-03-28 04:23:00,1020.8
2017-03-28 04:23:00,1020.9
2017-03-28 04:24:00,1020.7
2017-03-28 04:25:00,1020.8
2017-03-28 04:26:00,1020.9
2017-03-28 04:27:00,1020.8
2017-03-28 04:27:00,1020.9
2017-03-28 04:28:00,1020.7
2017-03-28 04:29:00,1020.9
2017-03-28 04:30:00,1020.7
2017-03-28 04:33:00,1020.8
2017-03-28 04:33:00,1020.5
2017-03-28 04:34:00,1020.6
2017-03-28 04:35:00,1020.9
2017-03-28 04:35:00,1020.6
2017-03-28 04:36:00,1020.7
2017-03-28 04:37:00,1020.8
2017-03-28 04:38:00,1020.7
2017-03-28 04:39:00,1020.6
2017-03-28 04:39:00,1020.8
2017-03-28 04:40:00,1020.6
2017-03-28 04:41:00,1020.7
2017-03-28 04:44:00,1020.7
2017-03-28 04:44:00,1020.6
2017-03-28 04:45:00,1020.7
2017-03-28 04:46:00,1020.6
2017-03-28 04:48:00,1020.8
2017-03-28 04:48:00,1020.6
2017-03-28 04:50:00,1020.5
2017-03-28 04:51:00,1020.6
2017-03-28 04:51:00,1020.9
2017-03-28 04:52:00,1020.5
2017-03-28 04:53:00,1020.6
2017-03-28 04:54:00,1020.5
2017-03-28 04:55:00,1020.6
2017-03-28 04:55:00,1020.5
2017-03-28 04:56:00,1020.6
2017-03-28 04:57:00,1020.7
2017-03-28 04:59:00,1020.5
2017-03-28 04:59:00,1020.6
2017-03-28 05:01:00,1020.5
2017-03-28 05:07:00,1020.5
2017-03-28 05:07:00,1020.4
2017-03-28 05:07:00,1020.6
2017-03-28 05:08:00,1020.4
2017-03-28 05:09:00,1020.5
2017-03-28 05:10:00,1020.4
2017-03-28 05:11:00,1020.5
2017-03-28 05:11:00,1020.4
2017-03-28 05:13:00,1020.4
2017-03-28 05:14:00,1020.5
2017-03-28 05:15:00,1020.5
2017-03-28 05:15:00,1020.4
2017-03-28 05:17:00,1020.3
2017-03-28 05:18:00,1020.4
2017-03-28 05:20:00,1020.4
2017-03-28 05:20:00,1020.3
2017-03-28 05:21:00,1020.5
2017-03-28 05:22:00,1020.4
2017-03-28 05:23:00,1020.4
2017-03-28 05:23:00,1020.3
2017-03-28 05:25:00,1020.4
2017-03-28 05:27:00,1020.4
2017-03-28 05:27:00,1020.3
2017-03-28 05:28:00,1020.4
2017-03-28 05:29:00,1020.3
2017-03-28 05:30:00,1020.4
2017-03-28 05:31:00,1020.4
2017-03-28 05:31:00,1020.3
2017-03-28 05:32:00,1020.1
2017-03-28 05:33:00,1020.3
2017-03-28 05:34:00,1020.4
2017-03-28 05:35:00,1020.3
2017-03-28 05:35:00,1020.4
2017-03-28 05:36:00,1020.2
2017-03-28 05:37:00,1020.4
2017-03-28 05:38:00,1020.3
2017-03-28 05:40:00,1020.3
2017-03-28 05:42:00,1020.1
2017-03-28 05:43:00,1020.3
2017-03-28 05:43:00,1020.2
2017-03-28 05:45:00,1020.3
2017-03-28 05:46:00,1020.2
2017-03-28 05:47:00,1020.4
2017-03-28 05:47:00,1020.2
2017-03-28 05:49:00,1020.3
2017-03-28 05:51:00,1020.3
2017-03-28 05:51:00,1020.1
2017-03-28 05:52:00,1020.2
2017-03-28 05:53:00,1020
2017-03-28 05:54:00,1020.2
2017-03-28 05:55:00,1020.2
2017-03-28 05:55:00,1020.3
2017-03-28 05:57:00,1020.2
2017-03-28 05:58:00,1020.1
2017-03-28 06:00:00,1020.4
2017-03-28 06:00:00,1020.3
2017-03-28 06:02:00,1020.2
2017-03-28 06:03:00,1020.4
2017-03-28 06:03:00,1020.3
2017-03-28 06:06:00,1020.3
2017-03-28 06:06:00,1020.5
2017-03-28 06:07:00,1020.3
2017-03-28 06:07:00,1020.4
2017-03-28 06:08:00,1020.3
2017-03-28 06:09:00,1020.5
2017-03-28 06:10:00,1020.4
2017-03-28 06:11:00,1020.3
2017-03-28 06:11:00,1020.4
2017-03-28 06:12:00,1020.3
2017-03-28 06:13:00,1020.2
2017-03-28 06:14:00,1020.3
2017-03-28 06:16:00,1020.3
2017-03-28 06:16:00,1020.2
2017-03-28 06:17:00,1020.4
2017-03-28 06:18:00,1020.3
2017-03-28 06:19:00,1020.2
2017-03-28 06:20:00,1020.1
2017-03-28 06:21:00,1020.2
2017-03-28 06:23:00,1020.1
2017-03-28 06:23:00,1020.2
2017-03-28 06:24:00,1020
2017-03-28 06:25:00,1020.2
2017-03-28 06:26:00,1020.3
2017-03-28 06:27:00,1020.1
2017-03-28 06:27:00,1020.2
2017-03-28 06:28:00,1020.1
2017-03-28 06:30:00,1020
2017-03-28 06:31:00,1020
2017-03-28 06:31:00,1020.1
2017-03-28 06:32:00,1020.2
2017-03-28 06:33:00,1020.1
2017-03-28 06:35:00,1020.1
2017-03-28 06:35:00,1020.3
2017-03-28 06:38:00,1020.3
2017-03-28 06:38:00,1020.1
2017-03-28 06:39:00,1020.2
2017-03-28 06:39:00,1020.3
2017-03-28 06:40:00,1020.2
2017-03-28 06:43:00,1020.2
2017-03-28 06:43:00,1020.3
2017-03-28 06:45:00,1020.4
2017-03-28 06:46:00,1020.3
2017-03-28 06:54:00,1020.3
2017-03-28 06:54:00,1020.4
2017-03-28 06:56:00,1020.4
2017-03-28 06:56:00,1020.6
2017-03-28 06:57:00,1020.5
2017-03-28 06:59:00,1020.4
2017-03-28 06:59:00,1020.5
2017-03-28 07:02:00,1020.5
2017-03-28 07:03:00,1020.4
2017-03-28 07:06:00,1020.4
2017-03-28 07:06:00,1020.5
2017-03-28 07:07:00,1020.6
2017-03-28 07:07:00,1020.4
2017-03-28 07:10:00,1020.4
2017-03-28 07:10:00,1020.5
2017-03-28 07:11:00,1020.5
2017-03-28 07:11:00,1020.4
2017-03-28 07:12:00,1020.5
2017-03-28 07:13:00,1020.4
2017-03-28 07:15:00,1020.3
2017-03-28 07:15:00,1020.4
2017-03-28 07:16:00,1020.3
2017-03-28 07:17:00,1020.4
2017-03-28 07:18:00,1020.5
2017-03-28 07:20:00,1020.5
2017-03-28 07:20:00,1020.4
2017-03-28 07:22:00,1020.3
2017-03-28 07:23:00,1020.4
2017-03-28 07:23:00,1020.3
2017-03-28 07:26:00,1020.3
2017-03-28 07:26:00,1020.2
2017-03-28 07:27:00,1020.4
2017-03-28 07:27:00,1020.3
2017-03-28 07:30:00,1020.3
2017-03-28 07:30:00,1020.4
2017-03-28 07:31:00,1020.2
2017-03-28 07:31:00,1020.3
2017-03-28 07:32:00,1020.4
2017-03-28 07:35:00,1020.4
2017-03-28 07:35:00,1020.2
2017-03-28 07:39:00,1020.4
2017-03-28 07:39:00,1020.3
2017-03-28 07:39:00,1020.2
2017-03-28 07:40:00,1020.3
2017-03-28 07:46:00,1020.3
2017-03-28 07:46:00,1020.4
2017-03-28 07:47:00,1020.4
2017-03-28 07:47:00,1020.3
2017-03-28 07:48:00,1020.1
2017-03-28 07:49:00,1020.3
2017-03-28 07:51:00,1020.3
2017-03-28 07:51:00,1020.1
2017-03-28 07:52:00,1020.3
2017-03-28 08:00:00,1020.3
2017-03-28 08:00:00,1020.4
2017-03-28 08:02:00,1020.3
2017-03-28 08:04:00,1020.5
2017-03-28 08:04:00,1020.4
2017-03-28 08:06:00,1020.3
2017-03-28 08:08:00,1020.4
2017-03-28 08:08:00,1020.3
2017-03-28 08:09:00,1020.5
2017-03-30 08:13:00,1020.4
2017-03-30 08:13:00,1020.5
2017-03-30 08:13:00,1020.3
2017-03-30 08:13:00,1020.2
2017-03-30 08:14:00,1020.3
2017-03-30 08:14:00,1020.4
2017-03-30 08:14:00,1020.2
2017-03-30 08:14:00,1020.5
2017-03-30 08:14:00,1020.1
2017-03-30 08:14:00,1020.6
2017-03-30 08:15:00,1020.2
2017-03-30 08:15:00,1020.3
2017-03-30 08:15:00,1020.4
2017-03-30 08:15:00,1020.1
2017-03-30 08:15:00,1020
2017-03-30 08:15:00,1019.9
2017-03-30 08:15:00,1019.8
2017-03-30 08:16:00,1020.2
2017-03-30 08:16:00,1020.1
2017-03-30 08:16:00,1019.9
2017-03-30 08:16:00,1020
2017-03-30 08:16:00,1020.3
2017-03-30 08:18:00,1020
2017-03-30 08:18:00,1020.2
2017-03-30 08:18:00,1020.1
2017-03-30 08:18:00,1020.3
2017-03-30 08:18:00,1019.9
2017-03-30 08:19:00,1020.1
2017-03-30 08:19:00,1020
2017-03-30 08:19:00,1020.3
